book_id,title,subtitle,authors,publisher,published_date,description,page_count,categories,average_rating,ratings_count,language,preview_link,info_link,isbn_13,isbn_10,list_price,currency,buyable,search_category,thumbnail
VH4l8rsgoQ4C,"""Code of Massachusetts regulations, 2001""",,,,2001,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,2838.0,,,0,en,http://books.google.com/books?id=VH4l8rsgoQ4C&pg=PA2226&dq=technology+programming&hl=&cd=44&source=gbs_api,https://play.google.com/store/books/details?id=VH4l8rsgoQ4C&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=VH4l8rsgoQ4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
W8JdkYAgD3IC,U.S. Government Research & Development Reports,,,,1967,,204.0,Science,,0,en,http://books.google.com/books?id=W8JdkYAgD3IC&pg=PA13&dq=technology+programming&hl=&cd=45&source=gbs_api,https://play.google.com/store/books/details?id=W8JdkYAgD3IC&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=W8JdkYAgD3IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
_CiOf46sQ2wC,"""Code of Massachusetts regulations, 2008""",,,,2008,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,3071.0,,,0,en,http://books.google.com/books?id=_CiOf46sQ2wC&pg=RA5-PA2219&dq=technology+programming&hl=&cd=46&source=gbs_api,https://play.google.com/store/books/details?id=_CiOf46sQ2wC&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=_CiOf46sQ2wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
R2pRXZBtsU4C,Educational Media and Technology Yearbook,,,,1992,,388.0,Educational technology,,0,en,http://books.google.com/books?id=R2pRXZBtsU4C&q=technology+programming&dq=technology+programming&hl=&cd=47&source=gbs_api,http://books.google.com/books?id=R2pRXZBtsU4C&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=R2pRXZBtsU4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
4atDRg7JSEIC,OPPAGA Program Review,"Workforce Development Education Program, Florida Department of Education",Florida. Office of Program Policy Analysis and Government Accountability,,2001,,98.0,Adult education,,0,en,http://books.google.com/books?id=4atDRg7JSEIC&q=technology+programming&dq=technology+programming&hl=&cd=48&source=gbs_api,http://books.google.com/books?id=4atDRg7JSEIC&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=4atDRg7JSEIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
TdPMqYCjB4oC,The Indian National Bibliography,,,,2018,,582.0,India,,0,en,http://books.google.com/books?id=TdPMqYCjB4oC&pg=RA2-PA168&dq=technology+programming&hl=&cd=49&source=gbs_api,http://books.google.com/books?id=TdPMqYCjB4oC&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=TdPMqYCjB4oC&printsec=frontcover&img=1&zoom=1&source=gbs_api
luCJAwAAQBAJ,LabVIEW Graphical Programming,,"Gary W. Johnson, Richard Jennings",McGraw Hill Professional,2006-08-07,"LabVIEW is an award-winning programming language that allows engineers to create ""virtual"" instruments on their desktop. This new edition details the powerful features of LabVIEW 8.0. Written in a highly accessible and readable style, LabVIEW Graphical Programming illustrates basic LabVIEW programming techniques, building up to advanced programming concepts. New to this edition is study material for the CLAD and CLD exams.",625.0,Technology & Engineering,,0,en,http://books.google.com/books?id=luCJAwAAQBAJ&pg=PA419&dq=technology+programming&hl=&cd=50&source=gbs_api,https://play.google.com/store/books/details?id=luCJAwAAQBAJ&source=gbs_api,9780071501538.0,0071501533,72.0,USD,True,technology programming,http://books.google.com/books/content?id=luCJAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
yZ01AQAAMAAJ,General Program,,American Association for the Advancement of Science. Pacific Division. Meeting,,1920,,1634.0,Science,,0,en,http://books.google.com/books?id=yZ01AQAAMAAJ&pg=RA7-PA47&dq=technology+programming&hl=&cd=51&source=gbs_api,https://play.google.com/store/books/details?id=yZ01AQAAMAAJ&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=yZ01AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
DRQjAQAAMAAJ,A Functional Description of the Edvac [an Automatically-sequence Serial Binary Electronic Digital Computer,"Final Report of Work Under Contract W36-034-ORD-7593 Between the Ordinance Department, Department of the Army and the University of Pennsylvania, Moore School of Electrical Engineering",Moore School of Electrical Engineering,,1949,,1832.0,Calculators,,0,en,http://books.google.com/books?id=DRQjAQAAMAAJ&pg=PR17&dq=technology+programming&hl=&cd=52&source=gbs_api,https://play.google.com/store/books/details?id=DRQjAQAAMAAJ&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=DRQjAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
d5UKljxaUxIC,"""Code of Massachusetts regulations, 2000""",,,,2000,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,2762.0,,,0,en,http://books.google.com/books?id=d5UKljxaUxIC&pg=PA2226&dq=technology+programming&hl=&cd=53&source=gbs_api,https://play.google.com/store/books/details?id=d5UKljxaUxIC&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=d5UKljxaUxIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
SNcm2gjdYv4C,"""Code of Massachusetts regulations, 1993""",,,,1993,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,2278.0,,,0,en,http://books.google.com/books?id=SNcm2gjdYv4C&pg=RA10-PT7&dq=technology+programming&hl=&cd=54&source=gbs_api,https://play.google.com/store/books/details?id=SNcm2gjdYv4C&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=SNcm2gjdYv4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
tC9WAAAAMAAJ,ElectronicsWeek,,,,1985,,954.0,Electronics,,0,en,http://books.google.com/books?id=tC9WAAAAMAAJ&q=technology+programming&dq=technology+programming&hl=&cd=55&source=gbs_api,http://books.google.com/books?id=tC9WAAAAMAAJ&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=tC9WAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
k9Jy90pgDD8C,The Annual Report of the Peanut Collaborative Research Support Program (CRSP),,Peanut Collaborative Research Support Program,,1991,,516.0,Peanuts,,0,en,http://books.google.com/books?id=k9Jy90pgDD8C&q=technology+programming&dq=technology+programming&hl=&cd=56&source=gbs_api,http://books.google.com/books?id=k9Jy90pgDD8C&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=k9Jy90pgDD8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
m7DeAAAAMAAJ,The Technology Teacher,A Journal of the American Industrial Arts Association,,,1999,,396.0,Electronic journals,,0,en,http://books.google.com/books?id=m7DeAAAAMAAJ&q=technology+programming&dq=technology+programming&hl=&cd=57&source=gbs_api,http://books.google.com/books?id=m7DeAAAAMAAJ&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=m7DeAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
CnarAXD-usIC,"""Code of Massachusetts regulations, 1997""",,,,1997,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,2706.0,,,0,en,http://books.google.com/books?id=CnarAXD-usIC&pg=PT318&dq=technology+programming&hl=&cd=58&source=gbs_api,https://play.google.com/store/books/details?id=CnarAXD-usIC&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=CnarAXD-usIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
22kfAQAAMAAJ,Hydrocarbon Processing & Petroleum Refiner,,,,1928,,1136.0,Chemical engineering,,0,en,http://books.google.com/books?id=22kfAQAAMAAJ&pg=RA11-PA104&dq=technology+programming&hl=&cd=59&source=gbs_api,https://play.google.com/store/books/details?id=22kfAQAAMAAJ&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=22kfAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
MLjwWW8apUkC,Energy Research Abstracts,,,,1977,"Semiannual, with semiannual and annual indexes. References to all scientific and technical literature coming from DOE, its laboratories, energy centers, and contractors. Includes all works deriving from DOE, other related government-sponsored information, and foreign nonnuclear information. Arranged under 39 categories, e.g., Biomedical sciences, basic studies; Biomedical sciences, applied studies; Health and safety; and Fusion energy. Entry gives bibliographical information and abstract. Corporate, author, subject, report number indexes.",564.0,Power resources,,0,en,http://books.google.com/books?id=MLjwWW8apUkC&pg=RA1-PA2052&dq=technology+programming&hl=&cd=60&source=gbs_api,https://play.google.com/store/books/details?id=MLjwWW8apUkC&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=MLjwWW8apUkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
OV2mD6CYZMgC,"""Code of Massachusetts regulations, 2004""",,,,2004,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,2798.0,,,0,en,http://books.google.com/books?id=OV2mD6CYZMgC&pg=PA2225&dq=technology+programming&hl=&cd=81&source=gbs_api,https://play.google.com/store/books/details?id=OV2mD6CYZMgC&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=OV2mD6CYZMgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Ikfk9R-QuxIC,Research Program,,California Agricultural Experiment Station,,1947,,500.0,Agriculture,,0,en,http://books.google.com/books?id=Ikfk9R-QuxIC&q=technology+programming&dq=technology+programming&hl=&cd=82&source=gbs_api,http://books.google.com/books?id=Ikfk9R-QuxIC&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=Ikfk9R-QuxIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
zB0hkwYzBu8C,Securities and Exchange Commission V. Horn,,,,1966,,194.0,,,0,en,http://books.google.com/books?id=zB0hkwYzBu8C&pg=PA108&dq=technology+programming&hl=&cd=83&source=gbs_api,https://play.google.com/store/books/details?id=zB0hkwYzBu8C&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=zB0hkwYzBu8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
XBpKKC0bPhYC,"""Code of Massachusetts regulations, 2010""",,,,2010,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,3162.0,,,0,en,http://books.google.com/books?id=XBpKKC0bPhYC&pg=RA2-PA2219&dq=technology+programming&hl=&cd=84&source=gbs_api,https://play.google.com/store/books/details?id=XBpKKC0bPhYC&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=XBpKKC0bPhYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
7dUMAQAAIAAJ,American Aviation,,,,1963,,1140.0,Aeronautics,,0,en,http://books.google.com/books?id=7dUMAQAAIAAJ&pg=RA3-PA27&dq=technology+programming&hl=&cd=85&source=gbs_api,https://play.google.com/store/books/details?id=7dUMAQAAIAAJ&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=7dUMAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
SwNSAAAAMAAJ,"Abstracts of Scientific and Technical Publications from the Massachusetts Institute of Technology, Including Abstracts of Doctors' Theses",,Massachusetts Institute of Technology,,1928,"Including abstracts of doctors' theses, January 1, 1927-Dec. 31, 1927.",660.0,"Dissertations, Academic",,0,en,http://books.google.com/books?id=SwNSAAAAMAAJ&pg=RA1-PA9&dq=technology+programming&hl=&cd=86&source=gbs_api,https://play.google.com/store/books/details?id=SwNSAAAAMAAJ&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=SwNSAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
GhkoWbzrZrgC,"All-Tech Telecom, Inc. Vs. Amway Corporation",,,,1998,,64.0,,,0,en,http://books.google.com/books?id=GhkoWbzrZrgC&pg=PA17&dq=technology+programming&hl=&cd=87&source=gbs_api,https://play.google.com/store/books/details?id=GhkoWbzrZrgC&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=GhkoWbzrZrgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
5HVQAAAAMAAJ,"Architecture Program Report, 1993",,University of Michigan. College of Architecture and Urban Planning,,1993,,188.0,,,0,en,http://books.google.com/books?id=5HVQAAAAMAAJ&q=technology+programming&dq=technology+programming&hl=&cd=88&source=gbs_api,http://books.google.com/books?id=5HVQAAAAMAAJ&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=5HVQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
-DtXAAAAYAAJ,Communicable Disease Center,Activities [annual Report],"United States. Communicable disease center. Atlanta, Ga",,1953,,434.0,,,0,en,http://books.google.com/books?id=-DtXAAAAYAAJ&pg=RA1-PA1&dq=technology+programming&hl=&cd=89&source=gbs_api,https://play.google.com/store/books/details?id=-DtXAAAAYAAJ&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=-DtXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
G9AhAQAAMAAJ,Translations from the Scientific Literature,Annotated bibliography,,,1960,,826.0,Science,,0,en,http://books.google.com/books?id=G9AhAQAAMAAJ&pg=RA11-PA6&dq=technology+programming&hl=&cd=90&source=gbs_api,http://books.google.com/books?id=G9AhAQAAMAAJ&dq=technology+programming&hl=&source=gbs_api,,,,,False,technology programming,http://books.google.com/books/content?id=G9AhAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
